G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",navy,78,68,10,78.0,68.0
2,"Mon, Nov 14, 2016",north-carolina-central,69,63,16,73.5,65.5
3,"Thu, Nov 17, 2016",providence,72,67,21,73.0,66.0
4,"Mon, Nov 21, 2016",western-carolina,66,38,49,71.25,59.0
5,"Wed, Nov 23, 2016",jackson-state,78,47,80,72.6,56.6
6,"Fri, Nov 25, 2016",marshall,111,70,121,79.0,58.833333333333336
7,"Wed, Nov 30, 2016",virginia 6,61,63,119,76.42857142857143,59.42857142857143
8,"Sat, Dec 3, 2016",fairleigh-dickinson,70,62,127,75.625,59.75
9,"Tue, Dec 6, 2016",florida-atlantic,77,79,125,75.77777777777777,61.888888888888886
10,"Sat, Dec 10, 2016",connecticut,64,60,129,74.6,61.7
11,"Sat, Dec 17, 2016",californiala 2,73,86,116,74.45454545454545,63.90909090909091
12,"Tue, Dec 20, 2016",youngstown-state,77,40,153,74.66666666666667,61.916666666666664
13,"Thu, Dec 22, 2016",north-carolina-asheville,79,77,155,75.0,63.07692307692308
14,"Sun, Jan 1, 2017",illinois,70,75,150,74.64285714285714,63.92857142857143
15,"Thu, Jan 5, 2017",purdue 20,75,76,149,74.66666666666667,64.73333333333333
16,"Sun, Jan 8, 2017",minnesota,68,78,139,74.25,65.5625
17,"Thu, Jan 12, 2017",wisconsin 18,66,89,116,73.76470588235294,66.94117647058823
18,"Sun, Jan 15, 2017",michigan-state,72,67,121,73.66666666666667,66.94444444444444
19,"Wed, Jan 18, 2017",nebraska,67,66,122,73.3157894736842,66.89473684210526
20,"Sun, Jan 22, 2017",northwestern,72,74,120,73.25,67.25
21,"Wed, Jan 25, 2017",minnesota,78,72,126,73.47619047619048,67.47619047619048
22,"Sat, Jan 28, 2017",iowa,72,85,113,73.4090909090909,68.27272727272727
23,"Tue, Jan 31, 2017",maryland 17,71,77,107,73.30434782608695,68.65217391304348
24,"Sat, Feb 4, 2017",michigan,70,66,111,73.16666666666667,68.54166666666667
25,"Wed, Feb 8, 2017",rutgers,70,64,117,73.04,68.36
26,"Sat, Feb 11, 2017",maryland 21,77,86,108,73.1923076923077,69.03846153846153
27,"Tue, Feb 14, 2017",michigan-state,66,74,100,72.92592592592592,69.22222222222223
28,"Sat, Feb 18, 2017",nebraska,57,58,99,72.35714285714286,68.82142857142857
29,"Thu, Feb 23, 2017",wisconsin 16,83,73,109,72.72413793103448,68.96551724137932
30,"Tue, Feb 28, 2017",penn-state,71,70,110,72.66666666666667,69.0
31,"Sat, Mar 4, 2017",indiana,92,96,106,73.29032258064517,69.87096774193549
G,Date,opponent,Tm,Opp,106,73.29032258064517,69.87096774193549
32,"Wed, Mar 8, 2017",rutgers,57,66,97,72.78125,69.75
