G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",montana-state,69,65,4,69.0,65.0
2,"Tue, Nov 15, 2016",central-washington,81,76,9,75.0,70.5
3,"Fri, Nov 18, 2016",creighton 22,77,103,-17,75.66666666666667,81.33333333333333
4,"Sat, Nov 19, 2016",montana,87,63,7,78.5,76.75
5,"Mon, Nov 21, 2016",loyola-il,79,88,-2,78.6,79.0
6,"Sun, Nov 27, 2016",san-jose-state,76,88,-14,78.16666666666667,80.5
7,"Wed, Nov 30, 2016",utah-valley,83,76,-7,78.85714285714286,79.85714285714286
8,"Sat, Dec 3, 2016",new-orleans,54,70,-23,75.75,78.625
9,"Wed, Dec 7, 2016",idaho,61,48,-10,74.11111111111111,75.22222222222223
10,"Sat, Dec 10, 2016",kansas-state,56,70,-24,72.3,74.7
11,"Sat, Dec 17, 2016",santa-clara,69,68,-23,72.0,74.0909090909091
12,"Wed, Dec 21, 2016",sacramento-state,74,66,-15,72.16666666666667,73.41666666666667
13,"Sun, Jan 1, 2017",washington,79,74,-10,72.6923076923077,73.46153846153847
14,"Wed, Jan 4, 2017",oregon-state,75,62,3,72.85714285714286,72.64285714285714
15,"Sat, Jan 7, 2017",oregon 15,66,85,-16,72.4,73.46666666666667
16,"Thu, Jan 12, 2017",stanford,54,84,-46,71.25,74.125
17,"Sat, Jan 14, 2017",california,54,58,-50,70.23529411764706,73.17647058823529
18,"Wed, Jan 18, 2017",utah,47,88,-91,68.94444444444444,74.0
19,"Sat, Jan 21, 2017",colorado,91,89,-89,70.10526315789474,74.78947368421052
20,"Thu, Jan 26, 2017",arizona 7,62,79,-106,69.7,75.0
21,"Sun, Jan 29, 2017",arizona-state,91,83,-98,70.71428571428571,75.38095238095238
22,"Wed, Feb 1, 2017",californiala 11,79,95,-114,71.0909090909091,76.27272727272727
23,"Sat, Feb 4, 2017",southern-california,77,86,-123,71.34782608695652,76.69565217391305
24,"Thu, Feb 9, 2017",utah,70,74,-127,71.29166666666667,76.58333333333333
25,"Sun, Feb 12, 2017",colorado,49,81,-159,70.4,76.76
26,"Thu, Feb 16, 2017",arizona 5,59,78,-178,69.96153846153847,76.8076923076923
27,"Sat, Feb 18, 2017",arizona-state,86,71,-163,70.55555555555556,76.5925925925926
28,"Sun, Feb 26, 2017",washington,79,71,-155,70.85714285714286,76.39285714285714
29,"Wed, Mar 1, 2017",southern-california,64,87,-178,70.62068965517241,76.75862068965517
30,"Sat, Mar 4, 2017",californiala 3,68,77,-187,70.53333333333333,76.76666666666667
G,Date,opponent,Tm,Opp,-187,70.53333333333333,76.76666666666667
31,"Wed, Mar 8, 2017",colorado,63,73,-197,70.29032258064517,76.64516129032258
