G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",louisiana-tech,85,76,9,85.0,76.0
2,"Sun, Nov 13, 2016",holy-cross,81,49,41,83.0,62.5
3,"Tue, Nov 15, 2016",monmouth,70,69,42,78.66666666666667,64.66666666666667
4,"Fri, Nov 18, 2016",south-carolina-state,92,50,84,82.0,61.0
5,"Wed, Nov 23, 2016",michigan 25,61,46,99,77.8,58.0
6,"Sat, Nov 26, 2016",syracuse 18,64,50,113,75.5,56.666666666666664
7,"Thu, Dec 1, 2016",vermont,68,50,131,74.42857142857143,55.714285714285715
8,"Sun, Dec 4, 2016",florida-international,70,54,147,73.875,55.5
9,"Mon, Dec 12, 2016",seton-hall,64,67,144,72.77777777777777,56.77777777777778
10,"Sat, Dec 17, 2016",south-florida,77,66,155,73.2,57.7
11,"Wed, Dec 21, 2016",clemson,60,62,153,72.0,58.09090909090909
12,"Tue, Dec 27, 2016",lander,90,62,181,73.5,58.416666666666664
13,"Fri, Dec 30, 2016",memphis,54,70,165,72.0,59.30769230769231
14,"Wed, Jan 4, 2017",georgia,67,61,171,71.64285714285714,59.42857142857143
15,"Sat, Jan 7, 2017",texas-am,79,68,182,72.13333333333334,60.0
16,"Wed, Jan 11, 2017",tennessee,70,60,192,72.0,60.0
17,"Sat, Jan 14, 2017",mississippi,67,56,203,71.70588235294117,59.76470588235294
18,"Wed, Jan 18, 2017",florida 19,57,53,207,70.88888888888889,59.388888888888886
19,"Sat, Jan 21, 2017",kentucky 5,69,85,191,70.78947368421052,60.73684210526316
20,"Tue, Jan 24, 2017",auburn,98,69,220,72.15,61.15
21,"Sat, Jan 28, 2017",missouri,63,53,230,71.71428571428571,60.76190476190476
22,"Wed, Feb 1, 2017",louisiana-state,88,63,255,72.45454545454545,60.86363636363637
23,"Sat, Feb 4, 2017",georgia,77,75,257,72.65217391304348,61.47826086956522
24,"Tue, Feb 7, 2017",alabama,86,90,253,73.20833333333333,62.666666666666664
25,"Sat, Feb 11, 2017",mississippi-state,77,73,257,73.36,63.08
26,"Wed, Feb 15, 2017",arkansas,76,83,250,73.46153846153847,63.84615384615385
27,"Sat, Feb 18, 2017",vanderbilt,62,71,241,73.03703703703704,64.11111111111111
28,"Tue, Feb 21, 2017",florida 13,66,81,226,72.78571428571429,64.71428571428571
29,"Sat, Feb 25, 2017",tennessee,82,55,253,73.10344827586206,64.37931034482759
30,"Tue, Feb 28, 2017",mississippi-state,63,57,259,72.76666666666667,64.13333333333334
31,"Sat, Mar 4, 2017",mississippi,70,75,254,72.6774193548387,64.48387096774194
G,Date,opponent,Tm,Opp,254,72.6774193548387,64.48387096774194
32,"Fri, Mar 10, 2017",alabama,53,64,243,72.0625,64.46875
G,Date,opponent,Tm,Opp,243,72.0625,64.46875
33,"Fri, Mar 17, 2017",marquette,93,73,263,72.6969696969697,64.72727272727273
34,"Sun, Mar 19, 2017",duke 7,88,81,270,73.1470588235294,65.20588235294117
35,"Fri, Mar 24, 2017",baylor 12,70,50,290,73.05714285714286,64.77142857142857
36,"Sun, Mar 26, 2017",florida 20,77,70,297,73.16666666666667,64.91666666666667
37,"Sat, Apr 1, 2017",gonzaga 2,73,77,293,73.16216216216216,65.24324324324324
