G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",tennessee-tech,70,55,15,70.0,55.0
2,"Mon, Nov 14, 2016",southern,77,62,30,73.5,58.5
3,"Fri, Nov 18, 2016",ohio,61,67,24,69.33333333333333,61.333333333333336
4,"Tue, Nov 22, 2016",sam-houston-state,81,73,32,72.25,64.25
5,"Sat, Nov 26, 2016",tulane,82,68,46,74.2,65.0
6,"Tue, Nov 29, 2016",penn-state,60,67,39,71.83333333333333,65.33333333333333
7,"Sat, Dec 3, 2016",tennessee,58,81,16,69.85714285714286,67.57142857142857
8,"Wed, Dec 7, 2016",virginia-commonwealth,76,73,19,70.625,68.25
9,"Sun, Dec 18, 2016",alcorn-state,74,50,43,71.0,66.22222222222223
10,"Tue, Dec 20, 2016",georgia,43,60,26,68.2,65.6
11,"Thu, Dec 22, 2016",wofford,76,72,30,68.9090909090909,66.18181818181819
12,"Wed, Dec 28, 2016",north-carolina-at,59,52,37,68.08333333333333,65.0
13,"Sat, Dec 31, 2016",north-carolina 9,75,63,49,68.61538461538461,64.84615384615384
14,"Wed, Jan 4, 2017",duke 8,57,110,-4,67.78571428571429,68.07142857142857
15,"Sat, Jan 7, 2017",louisville 9,50,65,-19,66.6,67.86666666666666
16,"Thu, Jan 12, 2017",clemson,75,63,-7,67.125,67.5625
17,"Sun, Jan 15, 2017",north-carolina-state,86,76,3,68.23529411764706,68.05882352941177
18,"Wed, Jan 18, 2017",virginia-tech,61,62,2,67.83333333333333,67.72222222222223
19,"Sat, Jan 21, 2017",virginia 16,49,62,-11,66.84210526315789,67.42105263157895
20,"Wed, Jan 25, 2017",florida-state 6,78,56,11,67.4,66.85
21,"Sat, Jan 28, 2017",notre-dame 14,62,60,13,67.14285714285714,66.52380952380952
22,"Wed, Feb 1, 2017",clemson,62,74,1,66.9090909090909,66.86363636363636
23,"Sat, Feb 4, 2017",wake-forest,69,81,-11,67.0,67.47826086956522
24,"Tue, Feb 7, 2017",tusculum,96,58,27,68.20833333333333,67.08333333333333
25,"Sat, Feb 11, 2017",boston-college,65,54,38,68.08,66.56
26,"Wed, Feb 15, 2017",miami-fl,61,70,29,67.8076923076923,66.6923076923077
27,"Sun, Feb 19, 2017",syracuse,71,65,35,67.92592592592592,66.62962962962963
28,"Tue, Feb 21, 2017",north-carolina-state,69,71,33,67.96428571428571,66.78571428571429
29,"Sun, Feb 26, 2017",notre-dame 21,60,64,29,67.6896551724138,66.6896551724138
30,"Tue, Feb 28, 2017",pittsburgh,61,52,38,67.46666666666667,66.2
31,"Sat, Mar 4, 2017",syracuse,61,90,9,67.25806451612904,66.96774193548387
G,Date,opponent,Tm,Opp,9,67.25806451612904,66.96774193548387
32,"Tue, Mar 7, 2017",pittsburgh,59,61,7,67.0,66.78125
G,Date,opponent,Tm,Opp,7,67.0,66.78125
33,"Tue, Mar 14, 2017",indiana,75,63,19,67.24242424242425,66.66666666666667
34,"Sun, Mar 19, 2017",belmont,71,57,33,67.3529411764706,66.38235294117646
35,"Tue, Mar 21, 2017",mississippi,74,66,41,67.54285714285714,66.37142857142857
36,"Tue, Mar 28, 2017",cal-state-bakersfield,76,61,56,67.77777777777777,66.22222222222223
37,"Thu, Mar 30, 2017",texas-christian,56,88,24,67.45945945945945,66.8108108108108
