G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",central-arkansas,79,47,32,79.0,47.0
2,"Tue, Nov 15, 2016",creighton 22,67,79,20,73.0,63.0
3,"Thu, Nov 17, 2016",chicago-state,69,51,38,71.66666666666667,59.0
4,"Mon, Nov 21, 2016",tennessee,74,62,50,72.25,59.75
5,"Tue, Nov 22, 2016",georgetown,73,57,66,72.4,59.2
6,"Wed, Nov 23, 2016",north-carolina 4,56,71,51,69.66666666666667,61.166666666666664
7,"Sun, Nov 27, 2016",prairie-view,95,50,96,73.28571428571429,59.57142857142857
8,"Tue, Nov 29, 2016",syracuse 22,77,60,113,73.75,59.625
9,"Sat, Dec 3, 2016",oklahoma,90,70,133,75.55555555555556,60.77777777777778
10,"Wed, Dec 7, 2016",idaho-state,78,44,167,75.8,59.1
11,"Sat, Dec 10, 2016",marquette,93,84,176,77.36363636363636,61.36363636363637
12,"Wed, Dec 14, 2016",green-bay,73,59,190,77.0,61.166666666666664
13,"Fri, Dec 23, 2016",florida-am,90,37,243,78.0,59.30769230769231
14,"Tue, Dec 27, 2016",rutgers,72,52,263,77.57142857142857,58.785714285714285
15,"Tue, Jan 3, 2017",indiana 25,75,68,270,77.4,59.4
16,"Sun, Jan 8, 2017",purdue 20,55,66,259,76.0,59.8125
17,"Thu, Jan 12, 2017",ohio-state,89,66,282,76.76470588235294,60.1764705882353
18,"Tue, Jan 17, 2017",michigan,68,64,286,76.27777777777777,60.388888888888886
19,"Sat, Jan 21, 2017",minnesota,78,76,288,76.36842105263158,61.21052631578947
20,"Tue, Jan 24, 2017",penn-state,82,55,315,76.65,60.9
21,"Sat, Jan 28, 2017",rutgers,61,54,322,75.9047619047619,60.57142857142857
22,"Tue, Jan 31, 2017",illinois,57,43,336,75.04545454545455,59.77272727272727
23,"Sun, Feb 5, 2017",indiana,65,60,341,74.6086956521739,59.78260869565217
24,"Thu, Feb 9, 2017",nebraska,70,69,342,74.41666666666667,60.166666666666664
25,"Sun, Feb 12, 2017",northwestern,59,66,335,73.8,60.4
26,"Thu, Feb 16, 2017",michigan,58,64,329,73.1923076923077,60.53846153846154
27,"Sun, Feb 19, 2017",maryland 23,71,60,340,73.11111111111111,60.51851851851852
28,"Thu, Feb 23, 2017",ohio-state,73,83,330,73.10714285714286,61.32142857142857
29,"Sun, Feb 26, 2017",michigan-state,74,84,320,73.13793103448276,62.10344827586207
30,"Thu, Mar 2, 2017",iowa,57,59,318,72.6,62.0
31,"Sun, Mar 5, 2017",minnesota,66,49,335,72.38709677419355,61.58064516129032
G,Date,opponent,Tm,Opp,335,72.38709677419355,61.58064516129032
32,"Fri, Mar 10, 2017",indiana,70,60,345,72.3125,61.53125
33,"Sat, Mar 11, 2017",northwestern,76,48,373,72.42424242424242,61.121212121212125
34,"Sun, Mar 12, 2017",michigan,56,71,358,71.94117647058823,61.411764705882355
G,Date,opponent,Tm,Opp,358,71.94117647058823,61.411764705882355
35,"Thu, Mar 16, 2017",virginia-tech,84,74,368,72.28571428571429,61.77142857142857
36,"Sat, Mar 18, 2017",villanova 1,65,62,371,72.08333333333333,61.77777777777778
37,"Fri, Mar 24, 2017",florida 20,83,84,370,72.37837837837837,62.37837837837838
