G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Mon, Nov 14, 2016",texas-pan-american,94,75,19,94.0,75.0
2,"Wed, Nov 16, 2016",milwaukee,68,54,33,81.0,64.5
3,"Sat, Nov 19, 2016",savannah-state,99,86,46,87.0,71.66666666666667
4,"Tue, Nov 22, 2016",mcneese-state,104,65,85,91.25,70.0
5,"Fri, Nov 25, 2016",providence,51,60,76,83.2,68.0
6,"Sat, Nov 26, 2016",iowa,100,92,84,86.0,72.0
7,"Wed, Nov 30, 2016",jackson-state,84,69,99,85.71428571428571,71.57142857142857
8,"Sat, Dec 3, 2016",mississippi,77,85,91,84.625,73.25
9,"Sat, Dec 10, 2016",alabama-birmingham,62,55,98,82.11111111111111,71.22222222222223
10,"Tue, Dec 13, 2016",monmouth,79,82,95,81.8,72.3
11,"Sat, Dec 17, 2016",oklahoma,99,94,100,83.36363636363636,74.27272727272727
12,"Wed, Dec 21, 2016",incarnate-word,95,71,124,84.33333333333333,74.0
13,"Tue, Dec 27, 2016",southern-methodist,54,58,120,82.0,72.76923076923077
14,"Fri, Dec 30, 2016",south-carolina,70,54,136,81.14285714285714,71.42857142857143
15,"Thu, Jan 5, 2017",connecticut,70,61,145,80.4,70.73333333333333
16,"Sun, Jan 8, 2017",tulane,80,59,166,80.375,70.0
17,"Wed, Jan 11, 2017",tulsa,71,81,156,79.82352941176471,70.6470588235294
18,"Sat, Jan 14, 2017",south-florida,62,56,162,78.83333333333333,69.83333333333333
19,"Thu, Jan 19, 2017",houston,70,67,165,78.36842105263158,69.6842105263158
20,"Sun, Jan 22, 2017",central-florida,70,65,170,77.95,69.45
21,"Wed, Jan 25, 2017",temple,66,77,159,77.38095238095238,69.80952380952381
22,"Sat, Jan 28, 2017",east-carolina,57,50,166,76.45454545454545,68.9090909090909
23,"Thu, Feb 2, 2017",south-florida,85,75,176,76.82608695652173,69.17391304347827
24,"Sat, Feb 4, 2017",central-florida,57,72,161,76.0,69.29166666666667
25,"Tue, Feb 7, 2017",tulsa,66,44,183,75.6,68.28
26,"Sun, Feb 12, 2017",temple,62,74,171,75.07692307692308,68.5
27,"Thu, Feb 16, 2017",connecticut,62,65,168,74.5925925925926,68.37037037037037
28,"Thu, Feb 23, 2017",cincinnati 15,74,87,155,74.57142857142857,69.03571428571429
29,"Sun, Feb 26, 2017",houston,71,72,154,74.44827586206897,69.13793103448276
30,"Thu, Mar 2, 2017",tulane,92,70,176,75.03333333333333,69.16666666666667
31,"Sat, Mar 4, 2017",southern-methodist 14,62,103,135,74.61290322580645,70.25806451612904
G,Date,opponent,Tm,Opp,135,74.61290322580645,70.25806451612904
32,"Fri, Mar 10, 2017",central-florida,54,84,105,73.96875,70.6875
