G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",northwestern-state,72,44,28,72.0,44.0
2,"Mon, Nov 14, 2016",american,76,53,51,74.0,48.5
3,"Fri, Nov 18, 2016",southern-california,63,65,49,70.33333333333333,54.0
4,"Thu, Nov 24, 2016",cal-state-northridge,95,73,71,76.5,58.75
5,"Fri, Nov 25, 2016",virginia-tech,68,65,74,74.8,60.0
6,"Sun, Nov 27, 2016",californiala 14,67,74,67,73.5,62.333333333333336
7,"Mon, Dec 5, 2016",texas-am-corpus-christi,86,69,84,75.28571428571429,63.285714285714285
8,"Wed, Dec 7, 2016",denver,80,58,106,75.875,62.625
9,"Sat, Dec 10, 2016",south-carolina-state,83,76,113,76.66666666666667,64.11111111111111
10,"Sat, Dec 17, 2016",arizona 19,63,67,109,75.3,64.4
11,"Wed, Dec 21, 2016",saint-francis-pa,81,58,132,75.81818181818181,63.81818181818182
12,"Thu, Dec 29, 2016",tennessee,63,73,122,74.75,64.58333333333333
13,"Tue, Jan 3, 2017",kentucky 6,58,100,80,73.46153846153847,67.3076923076923
14,"Sat, Jan 7, 2017",south-carolina,68,79,69,73.07142857142857,68.14285714285714
15,"Wed, Jan 11, 2017",louisiana-state,92,62,99,74.33333333333333,67.73333333333333
16,"Sat, Jan 14, 2017",mississippi-state,59,67,91,73.375,67.6875
17,"Tue, Jan 17, 2017",arkansas,60,62,89,72.58823529411765,67.3529411764706
18,"Sat, Jan 21, 2017",georgia,63,62,90,72.05555555555556,67.05555555555556
19,"Wed, Jan 25, 2017",mississippi,80,76,94,72.47368421052632,67.52631578947368
20,"Sat, Jan 28, 2017",west-virginia 18,77,81,90,72.7,68.2
21,"Tue, Jan 31, 2017",vanderbilt,54,68,76,71.80952380952381,68.19047619047619
22,"Sat, Feb 4, 2017",louisiana-state,85,73,88,72.4090909090909,68.4090909090909
23,"Wed, Feb 8, 2017",missouri,76,73,91,72.56521739130434,68.6086956521739
24,"Sat, Feb 11, 2017",florida 17,62,71,82,72.125,68.70833333333333
25,"Thu, Feb 16, 2017",vanderbilt,67,72,77,71.92,68.84
26,"Sat, Feb 18, 2017",auburn,81,62,96,72.26923076923077,68.57692307692308
27,"Wed, Feb 22, 2017",arkansas,77,86,87,72.44444444444444,69.22222222222223
28,"Sat, Feb 25, 2017",alabama,56,53,90,71.85714285714286,68.64285714285714
29,"Tue, Feb 28, 2017",missouri,60,43,107,71.44827586206897,67.75862068965517
30,"Sat, Mar 4, 2017",kentucky 9,63,71,99,71.16666666666667,67.86666666666666
G,Date,opponent,Tm,Opp,99,71.16666666666667,67.86666666666666
31,"Thu, Mar 9, 2017",vanderbilt,41,66,74,70.19354838709677,67.80645161290323
