G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",howard,76,58,18,76.0,58.0
2,"Sun, Nov 13, 2016",iupui,77,65,30,76.5,61.5
3,"Thu, Nov 17, 2016",marquette,79,61,48,77.33333333333333,61.333333333333336
4,"Fri, Nov 18, 2016",southern-methodist,76,54,70,77.0,59.5
5,"Wed, Nov 23, 2016",south-carolina,46,61,55,70.8,59.8
6,"Sat, Nov 26, 2016",mount-st-marys,64,47,72,69.66666666666667,57.666666666666664
7,"Wed, Nov 30, 2016",virginia-tech,70,73,69,69.71428571428571,59.857142857142854
8,"Sat, Dec 3, 2016",kennesaw-state,82,55,96,71.25,59.25
9,"Tue, Dec 6, 2016",texas,53,50,99,69.22222222222223,58.22222222222222
10,"Sat, Dec 10, 2016",californiala 2,84,102,81,70.7,62.6
11,"Tue, Dec 13, 2016",central-arkansas,97,53,125,73.0909090909091,61.72727272727273
12,"Sat, Dec 17, 2016",maryland-eastern-shore,98,49,174,75.16666666666667,60.666666666666664
13,"Thu, Dec 22, 2016",furman,68,62,180,74.61538461538461,60.76923076923077
14,"Sun, Jan 1, 2017",iowa,83,86,177,75.21428571428571,62.57142857142857
15,"Wed, Jan 4, 2017",penn-state,72,69,180,75.0,63.0
16,"Sat, Jan 7, 2017",maryland,70,77,173,74.6875,63.875
17,"Wed, Jan 11, 2017",illinois,69,85,157,74.3529411764706,65.11764705882354
18,"Sat, Jan 14, 2017",nebraska,91,85,163,75.27777777777777,66.22222222222223
19,"Tue, Jan 17, 2017",wisconsin 17,64,68,159,74.6842105263158,66.3157894736842
20,"Sat, Jan 21, 2017",illinois,66,57,168,74.25,65.85
21,"Thu, Jan 26, 2017",indiana,90,60,198,75.0,65.57142857142857
22,"Sun, Jan 29, 2017",michigan-state,62,70,190,74.4090909090909,65.77272727272727
23,"Sat, Feb 4, 2017",ohio-state,66,70,186,74.04347826086956,65.95652173913044
24,"Tue, Feb 7, 2017",michigan-state,86,57,215,74.54166666666667,65.58333333333333
25,"Sun, Feb 12, 2017",indiana,75,63,227,74.56,65.48
26,"Thu, Feb 16, 2017",wisconsin 11,64,58,233,74.15384615384616,65.1923076923077
27,"Sun, Feb 19, 2017",minnesota,78,83,228,74.29629629629629,65.85185185185185
28,"Wed, Feb 22, 2017",rutgers,68,64,232,74.07142857142857,65.78571428571429
29,"Sat, Feb 25, 2017",purdue 14,82,70,244,74.34482758620689,65.93103448275862
30,"Wed, Mar 1, 2017",northwestern,65,67,242,74.03333333333333,65.96666666666667
31,"Sun, Mar 5, 2017",nebraska,93,57,278,74.64516129032258,65.6774193548387
G,Date,opponent,Tm,Opp,278,74.64516129032258,65.6774193548387
32,"Thu, Mar 9, 2017",illinois,75,55,298,74.65625,65.34375
33,"Fri, Mar 10, 2017",purdue 13,74,70,302,74.63636363636364,65.48484848484848
34,"Sat, Mar 11, 2017",minnesota,84,77,309,74.91176470588235,65.82352941176471
35,"Sun, Mar 12, 2017",wisconsin 24,71,56,324,74.8,65.54285714285714
G,Date,opponent,Tm,Opp,324,74.8,65.54285714285714
36,"Fri, Mar 17, 2017",oklahoma-state,92,91,325,75.27777777777777,66.25
37,"Sun, Mar 19, 2017",louisville 10,73,69,329,75.21621621621621,66.32432432432432
38,"Thu, Mar 23, 2017",oregon 9,68,69,328,75.02631578947368,66.39473684210526
