G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",tennessee-martin,86,83,3,86.0,83.0
2,"Mon, Nov 14, 2016",massachusetts,90,88,5,88.0,85.5
3,"Fri, Nov 18, 2016",oral-roberts,95,88,12,90.33333333333333,86.33333333333333
4,"Sun, Nov 20, 2016",saint-josephs,81,68,25,88.0,81.75
5,"Mon, Nov 21, 2016",creighton 12,77,86,16,85.8,82.6
6,"Thu, Nov 24, 2016",montana,86,81,21,85.83333333333333,82.33333333333333
7,"Wed, Nov 30, 2016",middle-tennessee,62,77,6,82.42857142857143,81.57142857142857
8,"Sat, Dec 3, 2016",memphis,85,77,14,82.75,81.0
9,"Sun, Dec 11, 2016",virginia-tech,75,80,9,81.88888888888889,80.88888888888889
10,"Thu, Dec 15, 2016",murray-state,78,73,14,81.5,80.1
11,"Mon, Dec 19, 2016",bradley,66,49,31,80.0909090909091,77.27272727272727
12,"Thu, Dec 22, 2016",south-alabama,92,58,65,81.08333333333333,75.66666666666667
13,"Thu, Dec 29, 2016",kentucky 8,76,99,42,80.6923076923077,77.46153846153847
14,"Tue, Jan 3, 2017",florida 24,63,70,35,79.42857142857143,76.92857142857143
15,"Sat, Jan 7, 2017",auburn,88,85,38,80.0,77.46666666666667
16,"Wed, Jan 11, 2017",georgia,47,69,16,77.9375,76.9375
17,"Sat, Jan 14, 2017",south-carolina,56,67,5,76.6470588235294,76.3529411764706
18,"Tue, Jan 17, 2017",tennessee,80,69,16,76.83333333333333,75.94444444444444
19,"Sat, Jan 21, 2017",missouri,75,71,20,76.73684210526316,75.6842105263158
20,"Wed, Jan 25, 2017",texas-am,76,80,16,76.7,75.9
21,"Sat, Jan 28, 2017",baylor 5,75,78,13,76.61904761904762,76.0
22,"Tue, Jan 31, 2017",mississippi-state,88,61,40,77.13636363636364,75.31818181818181
23,"Sat, Feb 4, 2017",vanderbilt,81,74,47,77.30434782608695,75.26086956521739
24,"Wed, Feb 8, 2017",tennessee,66,75,38,76.83333333333333,75.25
25,"Sat, Feb 11, 2017",auburn,90,84,44,77.36,75.6
26,"Tue, Feb 14, 2017",louisiana-state,96,76,64,78.07692307692308,75.61538461538461
27,"Sat, Feb 18, 2017",arkansas,80,98,46,78.14814814814815,76.44444444444444
28,"Tue, Feb 21, 2017",mississippi-state,87,82,51,78.46428571428571,76.64285714285714
29,"Sat, Feb 25, 2017",missouri,80,77,54,78.51724137931035,76.65517241379311
30,"Wed, Mar 1, 2017",alabama,55,70,39,77.73333333333333,76.43333333333334
31,"Sat, Mar 4, 2017",south-carolina,75,70,44,77.64516129032258,76.2258064516129
G,Date,opponent,Tm,Opp,44,77.64516129032258,76.2258064516129
32,"Thu, Mar 9, 2017",missouri,86,74,56,77.90625,76.15625
33,"Fri, Mar 10, 2017",arkansas,72,73,55,77.72727272727273,76.06060606060606
G,Date,opponent,Tm,Opp,55,77.72727272727273,76.06060606060606
34,"Tue, Mar 14, 2017",monmouth,91,83,63,78.11764705882354,76.26470588235294
35,"Sat, Mar 18, 2017",syracuse,85,80,68,78.31428571428572,76.37142857142857
36,"Tue, Mar 21, 2017",georgia-tech,66,74,60,77.97222222222223,76.30555555555556
