G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",lehigh,84,81,3,84.0,81.0
2,"Mon, Nov 14, 2016",buffalo,86,53,36,85.0,67.0
3,"Thu, Nov 17, 2016",missouri,83,82,37,84.33333333333333,72.0
4,"Fri, Nov 18, 2016",clemson,83,77,43,84.0,73.25
5,"Sun, Nov 20, 2016",northern-iowa,67,59,51,80.6,70.4
6,"Sat, Nov 26, 2016",northern-iowa,64,42,73,77.83333333333333,65.66666666666667
7,"Tue, Nov 29, 2016",north-dakota-state,85,55,103,78.85714285714286,64.14285714285714
8,"Sat, Dec 3, 2016",baylor 9,61,76,88,76.625,65.625
9,"Wed, Dec 7, 2016",colorado,66,68,86,75.44444444444444,65.88888888888889
10,"Sat, Dec 10, 2016",utah,77,69,94,75.6,66.2
11,"Sat, Dec 17, 2016",wake-forest,69,65,98,75.0,66.0909090909091
12,"Tue, Dec 20, 2016",eastern-washington,85,56,127,75.83333333333333,65.25
13,"Wed, Dec 28, 2016",providence,82,56,153,76.3076923076923,64.53846153846153
14,"Sat, Dec 31, 2016",georgetown,81,76,158,76.64285714285714,65.35714285714286
15,"Sat, Jan 7, 2017",st-johns-ny,97,82,173,78.0,66.46666666666667
16,"Tue, Jan 10, 2017",villanova 3,54,79,148,76.5,67.25
17,"Sat, Jan 14, 2017",butler 12,78,83,143,76.58823529411765,68.17647058823529
18,"Mon, Jan 16, 2017",creighton 7,67,72,138,76.05555555555556,68.38888888888889
19,"Sun, Jan 22, 2017",georgetown,86,75,149,76.57894736842105,68.73684210526316
20,"Thu, Jan 26, 2017",cincinnati 19,78,86,141,76.65,69.6
21,"Sun, Jan 29, 2017",st-johns-ny,82,77,146,76.9047619047619,69.95238095238095
22,"Wed, Feb 1, 2017",seton-hall,72,70,148,76.68181818181819,69.95454545454545
23,"Sat, Feb 4, 2017",creighton 22,82,80,150,76.91304347826087,70.3913043478261
24,"Wed, Feb 8, 2017",depaul,72,61,161,76.70833333333333,70.0
25,"Sat, Feb 11, 2017",villanova 2,57,73,145,75.92,70.12
26,"Wed, Feb 15, 2017",providence,63,75,133,75.42307692307692,70.3076923076923
27,"Sat, Feb 18, 2017",marquette,61,83,111,74.88888888888889,70.77777777777777
28,"Wed, Feb 22, 2017",seton-hall,64,71,104,74.5,70.78571428571429
29,"Sun, Feb 26, 2017",butler 22,79,88,95,74.65517241379311,71.37931034482759
30,"Wed, Mar 1, 2017",marquette,84,95,84,74.96666666666667,72.16666666666667
31,"Sat, Mar 4, 2017",depaul,79,65,98,75.09677419354838,71.93548387096774
G,Date,opponent,Tm,Opp,98,75.09677419354838,71.93548387096774
32,"Wed, Mar 8, 2017",depaul,75,64,109,75.09375,71.6875
33,"Thu, Mar 9, 2017",butler 18,62,57,114,74.6969696969697,71.24242424242425
34,"Fri, Mar 10, 2017",creighton,72,75,111,74.61764705882354,71.3529411764706
G,Date,opponent,Tm,Opp,111,74.61764705882354,71.3529411764706
35,"Thu, Mar 16, 2017",maryland,76,65,122,74.65714285714286,71.17142857142858
36,"Sat, Mar 18, 2017",florida-state 16,91,66,147,75.11111111111111,71.02777777777777
37,"Thu, Mar 23, 2017",arizona 4,73,71,149,75.05405405405405,71.02702702702703
38,"Sat, Mar 25, 2017",gonzaga 2,59,83,125,74.63157894736842,71.34210526315789
