G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",morgan-state,93,52,41,93.0,52.0
2,"Mon, Nov 21, 2016",george-mason,93,56,78,93.0,54.0
3,"Tue, Nov 22, 2016",south-dakota,85,58,105,90.33333333333333,55.333333333333336
4,"Wed, Nov 23, 2016",vermont,72,71,106,85.75,59.25
5,"Sat, Nov 26, 2016",cornell,83,53,136,85.2,58.0
6,"Tue, Nov 29, 2016",louisiana-state,65,84,117,81.83333333333333,62.333333333333336
7,"Sat, Dec 3, 2016",prairie-view,105,61,161,85.14285714285714,62.142857142857146
8,"Tue, Dec 6, 2016",arkansas,72,84,149,83.5,64.875
9,"Sat, Dec 10, 2016",rhode-island,82,77,154,83.33333333333333,66.22222222222223
10,"Sat, Dec 17, 2016",texas-pan-american,83,58,179,83.3,65.4
11,"Wed, Dec 21, 2016",liberty,77,54,202,82.72727272727273,64.36363636363636
12,"Fri, Dec 23, 2016",harvard,56,57,201,80.5,63.75
13,"Wed, Dec 28, 2016",connecticut,62,46,217,79.07692307692308,62.38461538461539
14,"Sat, Dec 31, 2016",south-florida,70,56,231,78.42857142857143,61.92857142857143
15,"Wed, Jan 4, 2017",tulsa,64,61,234,77.46666666666667,61.86666666666667
16,"Sat, Jan 7, 2017",cincinnati 22,58,67,225,76.25,62.1875
17,"Wed, Jan 11, 2017",east-carolina,74,58,241,76.11764705882354,61.94117647058823
18,"Sat, Jan 14, 2017",central-florida,70,77,234,75.77777777777777,62.77777777777778
19,"Thu, Jan 19, 2017",memphis,67,70,231,75.3157894736842,63.1578947368421
20,"Sat, Jan 21, 2017",southern-methodist,64,85,210,74.75,64.25
21,"Tue, Jan 24, 2017",tulane,65,51,224,74.28571428571429,63.61904761904762
22,"Sat, Jan 28, 2017",temple,79,66,237,74.5,63.72727272727273
23,"Wed, Feb 1, 2017",central-florida,82,64,255,74.82608695652173,63.73913043478261
24,"Wed, Feb 8, 2017",tulane,91,62,284,75.5,63.666666666666664
25,"Sat, Feb 11, 2017",tulsa,73,64,293,75.4,63.68
26,"Sat, Feb 18, 2017",southern-methodist 19,66,76,283,75.03846153846153,64.15384615384616
27,"Wed, Feb 22, 2017",connecticut,75,70,288,75.03703703703704,64.37037037037037
28,"Sun, Feb 26, 2017",memphis,72,71,289,74.92857142857143,64.60714285714286
29,"Thu, Mar 2, 2017",cincinnati 18,47,65,271,73.96551724137932,64.62068965517241
30,"Sun, Mar 5, 2017",east-carolina,73,51,293,73.93333333333334,64.16666666666667
G,Date,opponent,Tm,Opp,293,73.93333333333334,64.16666666666667
31,"Fri, Mar 10, 2017",connecticut,65,74,284,73.64516129032258,64.48387096774194
G,Date,opponent,Tm,Opp,284,73.64516129032258,64.48387096774194
32,"Wed, Mar 15, 2017",akron,75,78,281,73.6875,64.90625
