G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",arizona 10,63,65,-2,63.0,65.0
2,"Tue, Nov 15, 2016",kentucky 2,48,69,-23,55.5,67.0
3,"Fri, Nov 18, 2016",mississippi-valley-state,100,53,24,70.33333333333333,62.333333333333336
4,"Sun, Nov 20, 2016",florida-gulf-coast,78,77,25,72.25,66.0
5,"Wed, Nov 23, 2016",st-johns-ny,73,62,36,72.4,65.2
6,"Thu, Nov 24, 2016",baylor 20,58,73,21,70.0,66.5
7,"Fri, Nov 25, 2016",wichita-state,77,72,26,71.0,67.28571428571429
8,"Tue, Nov 29, 2016",duke 5,69,78,17,70.75,68.625
9,"Sat, Dec 3, 2016",oral-roberts,80,76,21,71.77777777777777,69.44444444444444
10,"Tue, Dec 6, 2016",youngstown-state,77,57,41,72.3,68.2
11,"Sat, Dec 10, 2016",tennessee-tech,71,63,49,72.18181818181819,67.72727272727273
12,"Sun, Dec 18, 2016",northeastern,73,81,41,72.25,68.83333333333333
13,"Wed, Dec 21, 2016",oakland,77,65,53,72.61538461538461,68.53846153846153
14,"Tue, Dec 27, 2016",minnesota,75,74,54,72.78571428571429,68.92857142857143
15,"Fri, Dec 30, 2016",northwestern,61,52,63,72.0,67.8
16,"Wed, Jan 4, 2017",rutgers,93,65,91,73.3125,67.625
17,"Sat, Jan 7, 2017",penn-state,63,72,82,72.70588235294117,67.88235294117646
18,"Wed, Jan 11, 2017",minnesota 24,65,47,100,72.27777777777777,66.72222222222223
19,"Sun, Jan 15, 2017",ohio-state,67,72,95,72.0,67.0
20,"Sat, Jan 21, 2017",indiana,75,82,88,72.15,67.75
21,"Tue, Jan 24, 2017",purdue 20,73,84,77,72.19047619047619,68.52380952380952
22,"Sun, Jan 29, 2017",michigan,70,62,85,72.0909090909091,68.22727272727273
23,"Thu, Feb 2, 2017",nebraska,72,61,96,72.08695652173913,67.91304347826087
24,"Tue, Feb 7, 2017",michigan,57,86,67,71.45833333333333,68.66666666666667
25,"Sat, Feb 11, 2017",iowa,77,66,78,71.68,68.56
26,"Tue, Feb 14, 2017",ohio-state,74,66,86,71.76923076923077,68.46153846153847
27,"Sat, Feb 18, 2017",purdue 16,63,80,69,71.44444444444444,68.88888888888889
28,"Thu, Feb 23, 2017",nebraska,88,72,85,72.03571428571429,69.0
29,"Sun, Feb 26, 2017",wisconsin 16,84,74,95,72.44827586206897,69.17241379310344
30,"Wed, Mar 1, 2017",illinois,70,73,92,72.36666666666666,69.3
31,"Sat, Mar 4, 2017",maryland,60,63,89,71.96774193548387,69.09677419354838
G,Date,opponent,Tm,Opp,89,71.96774193548387,69.09677419354838
32,"Thu, Mar 9, 2017",penn-state,78,51,116,72.15625,68.53125
33,"Fri, Mar 10, 2017",minnesota,58,63,111,71.72727272727273,68.36363636363636
G,Date,opponent,Tm,Opp,111,71.72727272727273,68.36363636363636
34,"Fri, Mar 17, 2017",miami-fl,78,58,131,71.91176470588235,68.05882352941177
35,"Sun, Mar 19, 2017",kansas 3,70,90,111,71.85714285714286,68.68571428571428
