G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",prairie-view,78,58,20,78.0,58.0
2,"Sun, Nov 13, 2016",texas-san-antonio,72,64,28,75.0,61.0
3,"Wed, Nov 16, 2016",lamar,60,63,25,70.0,61.666666666666664
4,"Fri, Nov 18, 2016",nevada,58,83,0,67.0,67.0
5,"Tue, Nov 22, 2016",tulsa,64,75,-11,66.4,68.6
6,"Fri, Nov 25, 2016",fresno-state,58,63,-16,65.0,67.66666666666667
7,"Mon, Nov 28, 2016",southern-oregon,84,59,9,67.71428571428571,66.42857142857143
8,"Thu, Dec 1, 2016",mississippi-state,57,74,-8,66.375,67.375
9,"Sat, Dec 3, 2016",charlotte,66,69,-11,66.33333333333333,67.55555555555556
10,"Sun, Dec 11, 2016",savannah-state,90,93,-14,68.7,70.1
11,"Fri, Dec 16, 2016",long-beach-state,67,71,-18,68.54545454545455,70.18181818181819
12,"Sun, Dec 18, 2016",portland,45,53,-26,66.58333333333333,68.75
13,"Wed, Dec 21, 2016",kent-state,69,50,-7,66.76923076923077,67.3076923076923
14,"Wed, Dec 28, 2016",southern-california 22,63,70,-14,66.5,67.5
15,"Fri, Dec 30, 2016",californiala 2,63,76,-27,66.26666666666667,68.06666666666666
16,"Wed, Jan 4, 2017",washington-state,62,75,-40,66.0,68.5
17,"Sat, Jan 7, 2017",washington,61,87,-66,65.70588235294117,69.58823529411765
18,"Sat, Jan 14, 2017",oregon 13,43,85,-108,64.44444444444444,70.44444444444444
19,"Thu, Jan 19, 2017",stanford,46,62,-124,63.473684210526315,70.0
20,"Sat, Jan 21, 2017",california,58,69,-135,63.2,69.95
21,"Thu, Jan 26, 2017",colorado,78,85,-142,63.904761904761905,70.66666666666667
22,"Sat, Jan 28, 2017",utah,78,86,-150,64.54545454545455,71.36363636363636
23,"Thu, Feb 2, 2017",arizona 5,54,71,-167,64.08695652173913,71.34782608695652
24,"Sat, Feb 4, 2017",arizona-state,68,81,-180,64.25,71.75
25,"Thu, Feb 9, 2017",southern-california,66,92,-206,64.32,72.56
26,"Sun, Feb 12, 2017",californiala 10,60,78,-224,64.15384615384616,72.76923076923077
27,"Thu, Feb 16, 2017",colorado,52,60,-232,63.7037037037037,72.29629629629629
28,"Sun, Feb 19, 2017",utah,68,67,-231,63.857142857142854,72.10714285714286
29,"Wed, Feb 22, 2017",stanford,66,79,-244,63.93103448275862,72.34482758620689
30,"Fri, Feb 24, 2017",california,46,76,-274,63.333333333333336,72.46666666666667
31,"Sat, Mar 4, 2017",oregon 6,59,80,-295,63.193548387096776,72.70967741935483
G,Date,opponent,Tm,Opp,-295,63.193548387096776,72.70967741935483
32,"Wed, Mar 8, 2017",california,62,67,-300,63.15625,72.53125
