G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Sat, Nov 12, 2016",south-carolina-upstate,105,60,45,105.0,60.0
2,"Tue, Nov 15, 2016",maryland,75,76,44,90.0,68.0
3,"Thu, Nov 17, 2016",arkansas-state,72,78,38,84.0,71.33333333333333
4,"Mon, Nov 21, 2016",oregon 13,65,61,42,79.25,68.75
5,"Tue, Nov 22, 2016",wisconsin 16,57,73,26,74.8,69.6
6,"Wed, Nov 23, 2016",oklahoma-state,70,97,-1,74.0,74.16666666666667
7,"Sun, Nov 27, 2016",howard,85,72,12,75.57142857142857,73.85714285714286
8,"Wed, Nov 30, 2016",coppin-state,96,44,64,78.125,70.125
9,"Sun, Dec 4, 2016",elon,77,74,67,78.0,70.55555555555556
10,"Sat, Dec 10, 2016",la-salle,93,78,82,79.5,71.3
11,"Sat, Dec 17, 2016",syracuse,78,71,89,79.36363636363636,71.27272727272727
12,"Thu, Dec 22, 2016",north-carolina-greensboro,78,56,111,79.25,70.0
13,"Wed, Dec 28, 2016",marquette,66,76,101,78.23076923076923,70.46153846153847
14,"Sat, Dec 31, 2016",xavier 17,76,81,96,78.07142857142857,71.21428571428571
15,"Wed, Jan 4, 2017",providence,70,76,90,77.53333333333333,71.53333333333333
16,"Sat, Jan 7, 2017",butler 18,76,85,81,77.4375,72.375
17,"Mon, Jan 9, 2017",st-johns-ny,83,55,109,77.76470588235294,71.3529411764706
18,"Sat, Jan 14, 2017",connecticut,72,69,112,77.44444444444444,71.22222222222223
19,"Mon, Jan 16, 2017",providence,56,74,94,76.3157894736842,71.36842105263158
20,"Sun, Jan 22, 2017",xavier 22,75,86,83,76.25,72.1
21,"Wed, Jan 25, 2017",creighton 16,71,51,103,76.0,71.0952380952381
22,"Sat, Jan 28, 2017",butler 11,85,81,107,76.4090909090909,71.54545454545455
23,"Tue, Jan 31, 2017",depaul,76,73,110,76.3913043478261,71.6086956521739
24,"Sat, Feb 4, 2017",seton-hall,66,68,108,75.95833333333333,71.45833333333333
25,"Tue, Feb 7, 2017",villanova 2,64,75,97,75.48,71.6
26,"Sat, Feb 11, 2017",marquette,80,62,115,75.65384615384616,71.23076923076923
27,"Sun, Feb 19, 2017",creighton 20,70,87,98,75.44444444444444,71.81481481481481
28,"Wed, Feb 22, 2017",depaul,65,67,96,75.07142857142857,71.64285714285714
29,"Sat, Feb 25, 2017",st-johns-ny,80,86,90,75.24137931034483,72.13793103448276
30,"Tue, Feb 28, 2017",seton-hall,59,62,87,74.7,71.8
31,"Sat, Mar 4, 2017",villanova 2,55,81,61,74.06451612903226,72.09677419354838
G,Date,opponent,Tm,Opp,61,74.06451612903226,72.09677419354838
32,"Wed, Mar 8, 2017",st-johns-ny,73,74,60,74.03125,72.15625
