G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",kansas 3,103,99,4,103.0,99.0
2,"Wed, Nov 16, 2016",massachusetts-lowell,100,78,26,101.5,88.5
3,"Sat, Nov 19, 2016",liberty,87,48,65,96.66666666666667,75.0
4,"Tue, Nov 22, 2016",purdue-fort-wayne,68,71,62,89.5,74.0
5,"Sun, Nov 27, 2016",mississippi-valley-state,85,52,95,88.6,69.6
6,"Wed, Nov 30, 2016",north-carolina 3,76,67,104,86.5,69.16666666666667
7,"Fri, Dec 2, 2016",southern-illinois-edwardsville,83,60,127,86.0,67.85714285714286
8,"Sun, Dec 4, 2016",southeast-missouri-state,83,55,155,85.625,66.25
9,"Sat, Dec 10, 2016",houston-baptist,103,61,197,87.55555555555556,65.66666666666667
10,"Sat, Dec 17, 2016",butler 18,78,83,192,86.6,67.4
11,"Mon, Dec 19, 2016",delaware-state,103,56,239,88.0909090909091,66.36363636363636
12,"Thu, Dec 22, 2016",austin-peay,97,62,274,88.83333333333333,66.0
13,"Wed, Dec 28, 2016",nebraska,83,87,270,88.38461538461539,67.61538461538461
14,"Sat, Dec 31, 2016",louisville 6,62,77,255,86.5,68.28571428571429
15,"Tue, Jan 3, 2017",wisconsin 13,68,75,248,85.26666666666667,68.73333333333333
16,"Sat, Jan 7, 2017",illinois,96,80,264,85.9375,69.4375
17,"Tue, Jan 10, 2017",maryland,72,75,261,85.11764705882354,69.76470588235294
18,"Sun, Jan 15, 2017",rutgers,76,57,280,84.61111111111111,69.05555555555556
19,"Wed, Jan 18, 2017",penn-state,78,75,283,84.26315789473684,69.36842105263158
20,"Sat, Jan 21, 2017",michigan-state,82,75,290,84.15,69.65
21,"Thu, Jan 26, 2017",michigan,60,90,260,83.0,70.61904761904762
22,"Sun, Jan 29, 2017",northwestern,55,68,247,81.72727272727273,70.5
23,"Wed, Feb 1, 2017",penn-state,110,102,255,82.95652173913044,71.8695652173913
24,"Sun, Feb 5, 2017",wisconsin 10,60,65,250,82.0,71.58333333333333
25,"Thu, Feb 9, 2017",purdue 16,64,69,245,81.28,71.48
26,"Sun, Feb 12, 2017",michigan,63,75,233,80.57692307692308,71.61538461538461
27,"Wed, Feb 15, 2017",minnesota,74,75,232,80.33333333333333,71.74074074074075
28,"Tue, Feb 21, 2017",iowa,90,96,226,80.67857142857143,72.60714285714286
29,"Sat, Feb 25, 2017",northwestern,63,62,227,80.06896551724138,72.24137931034483
30,"Tue, Feb 28, 2017",purdue 16,75,86,216,79.9,72.7
31,"Sat, Mar 4, 2017",ohio-state,96,92,220,80.41935483870968,73.3225806451613
G,Date,opponent,Tm,Opp,220,80.41935483870968,73.3225806451613
32,"Thu, Mar 9, 2017",iowa,95,73,242,80.875,73.3125
33,"Fri, Mar 10, 2017",wisconsin 24,60,70,232,80.24242424242425,73.21212121212122
G,Date,opponent,Tm,Opp,232,80.24242424242425,73.21212121212122
34,"Tue, Mar 14, 2017",georgia-tech,63,75,220,79.73529411764706,73.26470588235294
