G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",mount-st-marys,87,59,28,87.0,59.0
2,"Mon, Nov 14, 2016",mississippi-valley-state,107,66,69,97.0,62.5
3,"Sun, Nov 20, 2016",new-hampshire,100,41,128,98.0,55.333333333333336
4,"Thu, Nov 24, 2016",illinois,89,57,160,95.75,55.75
5,"Fri, Nov 25, 2016",temple,77,81,156,92.0,60.8
6,"Mon, Nov 28, 2016",manhattan,108,61,203,94.66666666666667,60.833333333333336
7,"Sat, Dec 3, 2016",virginia 6,66,57,212,90.57142857142857,60.285714285714285
8,"Wed, Dec 7, 2016",western-carolina,90,37,265,90.5,57.375
9,"Sat, Dec 10, 2016",virginia-military-institute,90,55,300,90.44444444444444,57.111111111111114
10,"Sat, Dec 17, 2016",missouri-kansas-city,112,67,345,92.6,58.1
11,"Tue, Dec 20, 2016",radford,84,57,372,91.81818181818181,58.0
12,"Fri, Dec 23, 2016",northern-kentucky,92,61,403,91.83333333333333,58.25
13,"Fri, Dec 30, 2016",oklahoma-state,92,75,420,91.84615384615384,59.53846153846154
14,"Tue, Jan 3, 2017",texas-tech,76,77,419,90.71428571428571,60.785714285714285
15,"Sat, Jan 7, 2017",texas-christian,82,70,431,90.13333333333334,61.4
16,"Tue, Jan 10, 2017",baylor 1,89,68,452,90.0625,61.8125
17,"Sat, Jan 14, 2017",texas,74,72,454,89.11764705882354,62.411764705882355
18,"Wed, Jan 18, 2017",oklahoma,87,89,452,89.0,63.888888888888886
19,"Sat, Jan 21, 2017",kansas-state,75,79,448,88.26315789473684,64.6842105263158
20,"Tue, Jan 24, 2017",kansas 2,85,69,464,88.1,64.9
21,"Sat, Jan 28, 2017",texas-am,81,77,468,87.76190476190476,65.47619047619048
22,"Tue, Jan 31, 2017",iowa-state,85,72,481,87.63636363636364,65.77272727272727
23,"Sat, Feb 4, 2017",oklahoma-state,75,82,474,87.08695652173913,66.47826086956522
24,"Wed, Feb 8, 2017",oklahoma,61,50,485,86.0,65.79166666666667
25,"Sat, Feb 11, 2017",kansas-state,85,66,504,85.96,65.8
26,"Mon, Feb 13, 2017",kansas 3,80,84,500,85.73076923076923,66.5
27,"Sat, Feb 18, 2017",texas-tech,83,74,509,85.62962962962963,66.77777777777777
28,"Mon, Feb 20, 2017",texas,77,62,524,85.32142857142857,66.60714285714286
29,"Sat, Feb 25, 2017",texas-christian,61,60,525,84.48275862068965,66.37931034482759
30,"Mon, Feb 27, 2017",baylor 11,62,71,516,83.73333333333333,66.53333333333333
31,"Fri, Mar 3, 2017",iowa-state 24,87,76,527,83.83870967741936,66.83870967741936
G,Date,opponent,Tm,Opp,527,83.83870967741936,66.83870967741936
32,"Thu, Mar 9, 2017",texas,63,53,537,83.1875,66.40625
33,"Fri, Mar 10, 2017",kansas-state,51,50,538,82.21212121212122,65.9090909090909
34,"Sat, Mar 11, 2017",iowa-state 23,74,80,532,81.97058823529412,66.32352941176471
G,Date,opponent,Tm,Opp,532,81.97058823529412,66.32352941176471
35,"Thu, Mar 16, 2017",bucknell,86,80,538,82.08571428571429,66.71428571428571
36,"Sat, Mar 18, 2017",notre-dame 14,83,71,550,82.11111111111111,66.83333333333333
37,"Thu, Mar 23, 2017",gonzaga 2,58,61,547,81.45945945945945,66.67567567567568
