G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",southeast-missouri-state,81,62,19,81.0,62.0
2,"Sun, Nov 13, 2016",northern-kentucky,79,64,34,80.0,63.0
3,"Tue, Nov 15, 2016",mckendree,112,65,81,90.66666666666667,63.666666666666664
4,"Fri, Nov 18, 2016",detroit-mercy,89,69,101,90.25,65.0
5,"Mon, Nov 21, 2016",winthrop,80,84,97,88.2,68.8
6,"Thu, Nov 24, 2016",west-virginia 19,57,89,65,83.0,72.16666666666667
7,"Fri, Nov 25, 2016",florida-state 25,61,72,54,79.85714285714286,72.14285714285714
8,"Tue, Nov 29, 2016",north-carolina-state,88,74,68,80.875,72.375
9,"Sat, Dec 3, 2016",virginia-commonwealth,64,46,86,79.0,69.44444444444444
10,"Tue, Dec 6, 2016",iupui,85,77,94,79.6,70.2
11,"Sat, Dec 10, 2016",central-michigan,92,73,113,80.72727272727273,70.45454545454545
12,"Sat, Dec 17, 2016",brigham-young,75,73,115,80.25,70.66666666666667
13,"Wed, Dec 21, 2016",missouri,75,66,124,79.84615384615384,70.3076923076923
14,"Tue, Dec 27, 2016",maryland,59,84,99,78.35714285714286,71.28571428571429
15,"Sun, Jan 1, 2017",ohio-state,75,70,104,78.13333333333334,71.2
16,"Sat, Jan 7, 2017",indiana 25,80,96,88,78.25,72.75
17,"Wed, Jan 11, 2017",michigan,85,69,104,78.6470588235294,72.52941176470588
18,"Sat, Jan 14, 2017",maryland,56,62,98,77.38888888888889,71.94444444444444
19,"Tue, Jan 17, 2017",purdue 21,68,91,75,76.89473684210526,72.94736842105263
20,"Sat, Jan 21, 2017",michigan,57,66,66,75.9,72.6
21,"Wed, Jan 25, 2017",iowa,76,64,78,75.9047619047619,72.19047619047619
22,"Sat, Jan 28, 2017",penn-state,67,71,74,75.5,72.13636363636364
23,"Tue, Jan 31, 2017",wisconsin 10,43,57,60,74.08695652173913,71.47826086956522
24,"Sat, Feb 4, 2017",minnesota,59,68,51,73.45833333333333,71.33333333333333
25,"Tue, Feb 7, 2017",northwestern,68,61,58,73.24,70.92
26,"Sat, Feb 11, 2017",penn-state,70,83,45,73.11538461538461,71.38461538461539
27,"Sat, Feb 18, 2017",iowa,70,66,49,73.0,71.18518518518519
28,"Tue, Feb 21, 2017",northwestern,66,50,65,72.75,70.42857142857143
29,"Sun, Feb 26, 2017",nebraska,73,57,81,72.75862068965517,69.96551724137932
30,"Wed, Mar 1, 2017",michigan-state,73,70,84,72.76666666666667,69.96666666666667
31,"Sat, Mar 4, 2017",rutgers,59,62,81,72.3225806451613,69.70967741935483
G,Date,opponent,Tm,Opp,81,72.3225806451613,69.70967741935483
32,"Thu, Mar 9, 2017",michigan,55,75,61,71.78125,69.875
G,Date,opponent,Tm,Opp,61,71.78125,69.875
33,"Tue, Mar 14, 2017",valparaiso,82,57,86,72.0909090909091,69.48484848484848
34,"Mon, Mar 20, 2017",boise-state,71,56,101,72.05882352941177,69.08823529411765
35,"Wed, Mar 22, 2017",central-florida,58,68,91,71.65714285714286,69.05714285714286
