G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",marquette,71,95,-24,71.0,95.0
2,"Tue, Nov 15, 2016",belmont,80,66,-10,75.5,80.5
3,"Fri, Nov 18, 2016",norfolk-state,75,52,13,75.33333333333333,71.0
4,"Mon, Nov 21, 2016",bucknell,72,75,10,74.5,72.0
5,"Thu, Nov 24, 2016",butler,66,76,0,72.8,72.8
6,"Fri, Nov 25, 2016",santa-clara,76,66,10,73.33333333333333,71.66666666666667
7,"Tue, Nov 29, 2016",tennessee-state,83,59,34,74.71428571428571,69.85714285714286
8,"Sat, Dec 3, 2016",minnesota,52,56,30,71.875,68.125
9,"Tue, Dec 6, 2016",high-point,90,63,57,73.88888888888889,67.55555555555556
10,"Thu, Dec 8, 2016",middle-tennessee,48,71,34,71.3,67.9
11,"Sat, Dec 17, 2016",chattanooga,76,74,36,71.72727272727273,68.45454545454545
12,"Wed, Dec 21, 2016",dayton,63,68,31,71.0,68.41666666666667
13,"Thu, Dec 29, 2016",louisiana-state,96,89,38,72.92307692307692,70.0
14,"Wed, Jan 4, 2017",auburn,80,61,57,73.42857142857143,69.35714285714286
15,"Sat, Jan 7, 2017",alabama,56,59,54,72.26666666666667,68.66666666666667
16,"Tue, Jan 10, 2017",kentucky 6,81,87,48,72.8125,69.8125
17,"Sat, Jan 14, 2017",tennessee,75,87,36,72.94117647058823,70.82352941176471
18,"Tue, Jan 17, 2017",georgia,68,76,28,72.66666666666667,71.11111111111111
19,"Sat, Jan 21, 2017",florida 19,68,66,30,72.42105263157895,70.84210526315789
20,"Tue, Jan 24, 2017",arkansas,70,71,29,72.3,70.85
21,"Sat, Jan 28, 2017",iowa-state,84,78,35,72.85714285714286,71.19047619047619
22,"Tue, Jan 31, 2017",texas-am,68,54,49,72.63636363636364,70.4090909090909
23,"Sat, Feb 4, 2017",mississippi,74,81,42,72.69565217391305,70.8695652173913
24,"Tue, Feb 7, 2017",arkansas,72,59,55,72.66666666666667,70.375
25,"Sat, Feb 11, 2017",missouri,52,72,35,71.84,70.44
26,"Thu, Feb 16, 2017",texas-am,72,67,40,71.84615384615384,70.3076923076923
27,"Sat, Feb 18, 2017",south-carolina 21,71,62,49,71.81481481481481,70.0
28,"Wed, Feb 22, 2017",tennessee,67,56,60,71.64285714285714,69.5
29,"Sat, Feb 25, 2017",mississippi-state,77,48,89,71.82758620689656,68.75862068965517
30,"Tue, Feb 28, 2017",kentucky 9,67,73,83,71.66666666666667,68.9
31,"Sat, Mar 4, 2017",florida 12,73,71,85,71.70967741935483,68.96774193548387
G,Date,opponent,Tm,Opp,85,71.70967741935483,68.96774193548387
32,"Thu, Mar 9, 2017",texas-am,66,41,110,71.53125,68.09375
33,"Fri, Mar 10, 2017",florida 17,72,62,120,71.54545454545455,67.9090909090909
34,"Sat, Mar 11, 2017",arkansas,62,76,106,71.26470588235294,68.1470588235294
G,Date,opponent,Tm,Opp,106,71.26470588235294,68.1470588235294
35,"Thu, Mar 16, 2017",northwestern,66,68,104,71.11428571428571,68.14285714285714
