G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 11, 2016",louisiana-lafayette,86,74,12,86.0,74.0
2,"Mon, Nov 14, 2016",texas-arlington,84,67,29,85.0,70.5
3,"Wed, Nov 16, 2016",mount-st-marys,80,56,53,83.33333333333333,65.66666666666667
4,"Fri, Nov 18, 2016",st-johns-ny,92,86,59,85.5,70.75
5,"Tue, Nov 22, 2016",arkansas,85,71,73,85.4,70.8
6,"Fri, Nov 25, 2016",southern-illinois,57,45,85,80.66666666666667,66.5
7,"Mon, Nov 28, 2016",florida-state,67,75,77,78.71428571428571,67.71428571428571
8,"Sat, Dec 3, 2016",vanderbilt,56,52,81,75.875,65.75
9,"Tue, Dec 6, 2016",njit,74,68,87,75.66666666666667,66.0
10,"Fri, Dec 9, 2016",georgia-southern,86,49,124,76.7,64.3
11,"Sun, Dec 11, 2016",northern-illinois,77,57,144,76.72727272727273,63.63636363636363
12,"Wed, Dec 14, 2016",long-island-university,76,66,154,76.66666666666667,63.833333333333336
13,"Fri, Dec 23, 2016",arkansas-state,82,75,161,77.07692307692308,64.6923076923077
14,"Tue, Dec 27, 2016",michigan-state,74,75,160,76.85714285714286,65.42857142857143
15,"Sun, Jan 1, 2017",purdue 15,91,82,169,77.8,66.53333333333333
16,"Thu, Jan 5, 2017",northwestern,70,66,173,77.3125,66.5
17,"Sun, Jan 8, 2017",ohio-state,78,68,183,77.3529411764706,66.58823529411765
18,"Wed, Jan 11, 2017",michigan-state,47,65,165,75.66666666666667,66.5
19,"Sat, Jan 14, 2017",penn-state,50,52,163,74.3157894736842,65.73684210526316
20,"Sat, Jan 21, 2017",wisconsin 17,76,78,161,74.4,66.35
21,"Wed, Jan 25, 2017",ohio-state,72,78,155,74.28571428571429,66.9047619047619
22,"Sat, Jan 28, 2017",maryland 22,78,85,148,74.45454545454545,67.72727272727273
23,"Sat, Feb 4, 2017",illinois,68,59,157,74.17391304347827,67.34782608695652
24,"Wed, Feb 8, 2017",iowa,101,89,169,75.29166666666667,68.25
25,"Sat, Feb 11, 2017",rutgers,72,63,178,75.16,68.04
26,"Wed, Feb 15, 2017",indiana,75,74,179,75.15384615384616,68.26923076923077
27,"Sun, Feb 19, 2017",michigan,83,78,184,75.44444444444444,68.62962962962963
28,"Wed, Feb 22, 2017",maryland 24,89,75,198,75.92857142857143,68.85714285714286
29,"Sat, Feb 25, 2017",penn-state,81,71,208,76.10344827586206,68.93103448275862
30,"Thu, Mar 2, 2017",nebraska,88,73,223,76.5,69.06666666666666
31,"Sun, Mar 5, 2017",wisconsin 22,49,66,206,75.61290322580645,68.96774193548387
G,Date,opponent,Tm,Opp,206,75.61290322580645,68.96774193548387
32,"Fri, Mar 10, 2017",michigan-state,63,58,211,75.21875,68.625
33,"Sat, Mar 11, 2017",michigan,77,84,204,75.27272727272727,69.0909090909091
G,Date,opponent,Tm,Opp,204,75.27272727272727,69.0909090909091
34,"Thu, Mar 16, 2017",middle-tennessee,72,81,195,75.17647058823529,69.44117647058823
