G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",georgia-southern,83,85,-2,83.0,85.0
2,"Tue, Nov 14, 2017",liberty,66,79,-15,74.5,82.0
3,"Fri, Nov 17, 2017",drake,74,77,-18,74.33333333333333,80.33333333333333
4,"Sat, Nov 18, 2017",quinnipiac,72,55,-1,73.75,74.0
5,"Sun, Nov 19, 2017",houston,73,78,-6,73.6,74.8
6,"Fri, Nov 24, 2017",north-carolina-greensboro,81,75,0,74.83333333333333,74.83333333333333
7,"Tue, Nov 28, 2017",illinois,80,73,7,75.57142857142857,74.57142857142857
8,"Sat, Dec 2, 2017",richmond,82,53,36,76.375,71.875
9,"Tue, Dec 5, 2017",charlotte,80,57,59,76.77777777777777,70.22222222222223
10,"Fri, Dec 8, 2017",army,109,80,88,80.0,71.2
11,"Mon, Dec 18, 2017",coastal-carolina,84,80,92,80.36363636363636,72.0
12,"Sat, Dec 23, 2017",tennessee 21,60,79,73,78.66666666666667,72.58333333333333
13,"Sat, Dec 30, 2017",north-carolina 13,69,73,69,77.92307692307692,72.61538461538461
14,"Wed, Jan 3, 2018",syracuse,73,67,75,77.57142857142857,72.21428571428571
15,"Sat, Jan 6, 2018",boston-college,71,77,69,77.13333333333334,72.53333333333333
16,"Wed, Jan 10, 2018",virginia-tech,75,83,61,77.0,73.1875
17,"Sat, Jan 13, 2018",duke 7,71,89,43,76.6470588235294,74.11764705882354
18,"Thu, Jan 18, 2018",north-carolina-state,63,72,34,75.88888888888889,74.0
19,"Sun, Jan 21, 2018",virginia 2,49,59,24,74.47368421052632,73.21052631578948
20,"Tue, Jan 23, 2018",duke 4,70,84,10,74.25,73.75
21,"Sat, Jan 27, 2018",louisville,77,96,-9,74.38095238095238,74.80952380952381
22,"Wed, Jan 31, 2018",florida-state,76,72,-5,74.45454545454545,74.68181818181819
23,"Sat, Feb 3, 2018",clemson 20,67,75,-13,74.1304347826087,74.69565217391305
24,"Wed, Feb 7, 2018",miami-fl 25,81,87,-19,74.41666666666667,75.20833333333333
25,"Sun, Feb 11, 2018",syracuse,70,78,-27,74.24,75.32
26,"Wed, Feb 14, 2018",georgia-tech,79,62,-10,74.42307692307692,74.8076923076923
27,"Sat, Feb 17, 2018",north-carolina-state,84,90,-16,74.77777777777777,75.37037037037037
28,"Wed, Feb 21, 2018",pittsburgh,63,57,-10,74.35714285714286,74.71428571428571
29,"Sat, Feb 24, 2018",notre-dame,71,76,-15,74.24137931034483,74.75862068965517
30,"Sat, Mar 3, 2018",georgia-tech,56,64,-23,73.63333333333334,74.4
G,Date,opponent,Tm,Opp,-23,73.63333333333334,74.4
31,"Tue, Mar 6, 2018",syracuse,64,73,-32,73.3225806451613,74.35483870967742
