G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",stony-brook,76,61,15,76.0,61.0
2,"Sun, Nov 12, 2017",maryland-eastern-shore,96,43,68,86.0,52.0
3,"Wed, Nov 15, 2017",butler,79,65,82,83.66666666666667,56.333333333333336
4,"Sat, Nov 18, 2017",bucknell,80,78,84,82.75,61.75
5,"Mon, Nov 20, 2017",jackson-state,76,45,115,81.4,58.4
6,"Fri, Nov 24, 2017",st-bonaventure,61,63,113,78.0,59.166666666666664
7,"Sat, Nov 25, 2017",new-mexico,80,65,128,78.28571428571429,60.0
8,"Mon, Nov 27, 2017",syracuse,70,72,126,77.25,61.5
9,"Fri, Dec 1, 2017",purdue,75,80,121,77.0,63.55555555555556
10,"Sun, Dec 3, 2017",illinois,92,91,122,78.5,66.3
11,"Thu, Dec 7, 2017",ohio,87,62,147,79.27272727272727,65.9090909090909
12,"Sat, Dec 9, 2017",gardner-webb,82,60,169,79.5,65.41666666666667
13,"Tue, Dec 12, 2017",catholic,76,59,186,79.23076923076923,64.92307692307692
14,"Thu, Dec 21, 2017",fairleigh-dickinson,75,50,211,78.92857142857143,63.857142857142854
15,"Fri, Dec 29, 2017",maryland-baltimore-county,66,45,232,78.06666666666666,62.6
16,"Tue, Jan 2, 2018",penn-state,75,69,238,77.875,63.0
17,"Thu, Jan 4, 2018",michigan-state 1,61,91,208,76.88235294117646,64.6470588235294
18,"Sun, Jan 7, 2018",iowa,91,73,226,77.66666666666667,65.11111111111111
19,"Thu, Jan 11, 2018",ohio-state,69,91,204,77.21052631578948,66.47368421052632
20,"Mon, Jan 15, 2018",michigan 23,67,68,203,76.7,66.55
21,"Thu, Jan 18, 2018",minnesota,77,66,214,76.71428571428571,66.52380952380952
22,"Mon, Jan 22, 2018",indiana,68,71,211,76.31818181818181,66.72727272727273
23,"Sun, Jan 28, 2018",michigan-state 6,68,74,205,75.95652173913044,67.04347826086956
24,"Wed, Jan 31, 2018",purdue 3,67,75,197,75.58333333333333,67.375
25,"Sun, Feb 4, 2018",wisconsin,68,63,202,75.28,67.2
26,"Wed, Feb 7, 2018",penn-state,70,74,198,75.07692307692308,67.46153846153847
27,"Sat, Feb 10, 2018",northwestern,73,57,214,75.0,67.07407407407408
28,"Tue, Feb 13, 2018",nebraska,66,70,210,74.67857142857143,67.17857142857143
29,"Sat, Feb 17, 2018",rutgers,61,51,220,74.20689655172414,66.62068965517241
30,"Mon, Feb 19, 2018",northwestern,71,64,227,74.1,66.53333333333333
31,"Sat, Feb 24, 2018",michigan 17,61,85,203,73.6774193548387,67.12903225806451
G,Date,opponent,Tm,Opp,203,73.6774193548387,67.12903225806451
32,"Thu, Mar 1, 2018",wisconsin,54,59,198,73.0625,66.875
