G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",loyola-md,79,75,4,79.0,75.0
2,"Mon, Nov 13, 2017",saint-peters,75,66,13,77.0,70.5
3,"Wed, Nov 15, 2017",creighton,88,92,9,80.66666666666667,77.66666666666667
4,"Sat, Nov 18, 2017",la-salle,82,74,17,81.0,76.75
5,"Sun, Nov 19, 2017",texas-tech,49,85,-19,74.6,78.4
6,"Fri, Nov 24, 2017",sacred-heart,81,50,12,75.66666666666667,73.66666666666667
7,"Tue, Nov 28, 2017",georgia-tech,51,52,11,72.14285714285714,70.57142857142857
8,"Fri, Dec 1, 2017",illinois,72,68,15,72.125,70.25
9,"Sun, Dec 3, 2017",purdue,69,74,10,71.77777777777777,70.66666666666667
10,"Mon, Dec 11, 2017",chicago-state,96,31,75,74.2,66.7
11,"Thu, Dec 14, 2017",valparaiso,84,50,109,75.0909090909091,65.18181818181819
12,"Sat, Dec 16, 2017",depaul,62,60,111,74.0,64.75
13,"Tue, Dec 19, 2017",lewis,85,48,148,74.84615384615384,63.46153846153846
14,"Fri, Dec 22, 2017",oklahoma 17,78,104,122,75.07142857142857,66.35714285714286
15,"Sat, Dec 30, 2017",brown,95,73,144,76.4,66.8
16,"Tue, Jan 2, 2018",nebraska,55,70,129,75.0625,67.0
17,"Fri, Jan 5, 2018",penn-state,63,78,114,74.3529411764706,67.6470588235294
18,"Wed, Jan 10, 2018",minnesota,83,60,137,74.83333333333333,67.22222222222223
19,"Sun, Jan 14, 2018",indiana,46,66,117,73.3157894736842,67.15789473684211
20,"Wed, Jan 17, 2018",ohio-state 22,65,71,111,72.9,67.35
21,"Sat, Jan 20, 2018",penn-state,70,61,120,72.76190476190476,67.04761904761905
22,"Tue, Jan 23, 2018",minnesota,77,69,128,72.95454545454545,67.13636363636364
23,"Mon, Jan 29, 2018",michigan 24,47,58,117,71.82608695652173,66.73913043478261
24,"Thu, Feb 1, 2018",wisconsin,60,52,125,71.33333333333333,66.125
25,"Tue, Feb 6, 2018",michigan 20,61,52,134,70.92,65.56
26,"Sat, Feb 10, 2018",maryland,57,73,118,70.38461538461539,65.84615384615384
27,"Tue, Feb 13, 2018",rutgers,58,67,109,69.92592592592592,65.88888888888889
28,"Sat, Feb 17, 2018",michigan-state 2,60,65,104,69.57142857142857,65.85714285714286
29,"Mon, Feb 19, 2018",maryland,64,71,97,69.37931034482759,66.03448275862068
30,"Thu, Feb 22, 2018",wisconsin,64,70,91,69.2,66.16666666666667
31,"Sun, Feb 25, 2018",iowa,70,77,84,69.2258064516129,66.51612903225806
G,Date,opponent,Tm,Opp,84,69.2258064516129,66.51612903225806
32,"Thu, Mar 1, 2018",penn-state,57,65,76,68.84375,66.46875
