G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",cal-state-fullerton,84,42,42,84.0,42.0
2,"Mon, Nov 13, 2017",north-dakota-state,75,65,52,79.5,53.5
3,"Sun, Nov 19, 2017",vanderbilt,93,89,56,84.0,65.33333333333333
4,"Wed, Nov 22, 2017",lehigh,88,63,81,85.0,64.75
5,"Sun, Nov 26, 2017",texas-am 16,59,75,65,79.8,66.8
6,"Sat, Dec 2, 2017",southern-methodist,55,72,48,75.66666666666667,67.66666666666667
7,"Fri, Dec 8, 2017",oklahoma,83,85,46,76.71428571428571,70.14285714285714
8,"Thu, Dec 14, 2017",santa-clara,82,59,69,77.375,68.75
9,"Sun, Dec 17, 2017",california-santa-barbara,98,87,80,79.66666666666667,70.77777777777777
10,"Tue, Dec 19, 2017",princeton,93,103,70,81.0,74.0
11,"Fri, Dec 22, 2017",akron,84,53,101,81.27272727272727,72.0909090909091
12,"Sat, Dec 23, 2017",middle-tennessee,89,84,106,81.91666666666667,73.08333333333333
13,"Mon, Dec 25, 2017",new-mexico-state,77,72,111,81.53846153846153,73.0
14,"Fri, Dec 29, 2017",washington,81,88,104,81.5,74.07142857142857
15,"Sun, Dec 31, 2017",washington-state,89,71,122,82.0,73.86666666666666
16,"Thu, Jan 4, 2018",california,80,62,140,81.875,73.125
17,"Sun, Jan 7, 2018",stanford,76,77,139,81.52941176470588,73.3529411764706
18,"Wed, Jan 10, 2018",colorado,70,58,151,80.88888888888889,72.5
19,"Sun, Jan 14, 2018",utah,84,67,168,81.05263157894737,72.21052631578948
20,"Thu, Jan 18, 2018",oregon,75,70,173,80.75,72.1
21,"Sat, Jan 20, 2018",oregon-state,74,67,180,80.42857142857143,71.85714285714286
22,"Wed, Jan 24, 2018",stanford,69,64,185,79.9090909090909,71.5
23,"Sun, Jan 28, 2018",california,77,59,203,79.78260869565217,70.95652173913044
24,"Sat, Feb 3, 2018",ucla,79,82,200,79.75,71.41666666666667
25,"Thu, Feb 8, 2018",arizona-state,78,80,198,79.68,71.76
26,"Sat, Feb 10, 2018",arizona 13,67,81,184,79.1923076923077,72.11538461538461
27,"Thu, Feb 15, 2018",oregon,72,70,186,78.92592592592592,72.03703703703704
28,"Sat, Feb 17, 2018",oregon-state,72,59,199,78.67857142857143,71.57142857142857
29,"Wed, Feb 21, 2018",colorado,75,64,210,78.55172413793103,71.3103448275862
30,"Sat, Feb 24, 2018",utah,74,58,226,78.4,70.86666666666666
31,"Sat, Mar 3, 2018",ucla,72,83,215,78.19354838709677,71.25806451612904
G,Date,opponent,Tm,Opp,215,78.19354838709677,71.25806451612904
32,"Thu, Mar 8, 2018",oregon-state,61,48,228,77.65625,70.53125
33,"Fri, Mar 9, 2018",oregon,74,54,248,77.54545454545455,70.03030303030303
34,"Sat, Mar 10, 2018",arizona 15,61,75,234,77.05882352941177,70.17647058823529
G,Date,opponent,Tm,Opp,234,77.05882352941177,70.17647058823529
35,"Tue, Mar 13, 2018",north-carolina-asheville,103,98,239,77.8,70.97142857142858
36,"Mon, Mar 19, 2018",western-kentucky,75,79,235,77.72222222222223,71.19444444444444
