G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",campbell,86,75,11,86.0,75.0
2,"Sun, Nov 12, 2017",fairleigh-dickinson,81,57,35,83.5,66.0
3,"Wed, Nov 15, 2017",montana,70,57,48,79.0,63.0
4,"Fri, Nov 17, 2017",columbia,79,65,62,79.0,63.5
5,"Mon, Nov 20, 2017",pittsburgh,85,54,93,80.2,61.6
6,"Tue, Nov 21, 2017",texas-am 16,87,98,82,81.33333333333333,67.66666666666667
7,"Fri, Nov 24, 2017",oral-roberts,86,48,120,82.0,64.85714285714286
8,"Wed, Nov 29, 2017",north-carolina-state,78,85,113,81.5,67.375
9,"Sat, Dec 2, 2017",iowa,77,73,117,81.0,68.0
10,"Mon, Dec 4, 2017",wisconsin,63,64,116,79.2,67.6
11,"Sat, Dec 9, 2017",george-washington,74,54,136,78.72727272727273,66.36363636363636
12,"Sun, Dec 17, 2017",george-mason,72,54,154,78.16666666666667,65.33333333333333
13,"Tue, Dec 19, 2017",binghamton,80,65,169,78.3076923076923,65.3076923076923
14,"Fri, Dec 22, 2017",rider,70,71,168,77.71428571428571,65.71428571428571
15,"Sat, Dec 30, 2017",coppin-state,88,43,213,78.4,64.2
16,"Tue, Jan 2, 2018",maryland,69,75,207,77.8125,64.875
17,"Fri, Jan 5, 2018",northwestern,78,63,222,77.82352941176471,64.76470588235294
18,"Tue, Jan 9, 2018",indiana,70,74,218,77.38888888888889,65.27777777777777
19,"Fri, Jan 12, 2018",nebraska,76,74,220,77.3157894736842,65.73684210526316
20,"Mon, Jan 15, 2018",minnesota,84,95,209,77.65,67.2
21,"Sat, Jan 20, 2018",northwestern,61,70,200,76.85714285714286,67.33333333333333
22,"Thu, Jan 25, 2018",ohio-state 13,82,79,203,77.0909090909091,67.86363636363636
23,"Sat, Jan 27, 2018",rutgers,60,43,220,76.34782608695652,66.78260869565217
24,"Wed, Jan 31, 2018",michigan-state 5,68,76,212,76.0,67.16666666666667
25,"Sat, Feb 3, 2018",iowa,82,58,236,76.24,66.8
26,"Wed, Feb 7, 2018",maryland,74,70,240,76.15384615384616,66.92307692307692
27,"Sun, Feb 11, 2018",illinois,74,52,262,76.07407407407408,66.37037037037037
28,"Thu, Feb 15, 2018",ohio-state 8,79,56,285,76.17857142857143,66.0
29,"Sun, Feb 18, 2018",purdue 6,73,76,282,76.06896551724138,66.34482758620689
30,"Wed, Feb 21, 2018",michigan 17,63,72,273,75.63333333333334,66.53333333333333
31,"Sun, Feb 25, 2018",nebraska,64,76,261,75.25806451612904,66.83870967741936
G,Date,opponent,Tm,Opp,261,75.25806451612904,66.83870967741936
32,"Thu, Mar 1, 2018",northwestern,65,57,269,74.9375,66.53125
33,"Fri, Mar 2, 2018",ohio-state 13,69,68,270,74.75757575757575,66.57575757575758
34,"Sat, Mar 3, 2018",purdue 8,70,78,262,74.61764705882354,66.91176470588235
G,Date,opponent,Tm,Opp,262,74.61764705882354,66.91176470588235
35,"Wed, Mar 14, 2018",temple,63,57,268,74.28571428571429,66.62857142857143
36,"Sat, Mar 17, 2018",notre-dame,73,63,278,74.25,66.52777777777777
37,"Tue, Mar 20, 2018",marquette,85,80,283,74.54054054054055,66.89189189189189
38,"Tue, Mar 27, 2018",mississippi-state,75,60,298,74.55263157894737,66.71052631578948
39,"Thu, Mar 29, 2018",utah,82,66,314,74.74358974358974,66.6923076923077
