G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",city-college-of-new-york,94,38,56,94.0,38.0
2,"Sun, Nov 12, 2017",central-connecticut-state,71,67,60,82.5,52.5
3,"Tue, Nov 14, 2017",cleveland-state,70,38,92,78.33333333333333,47.666666666666664
4,"Sun, Nov 19, 2017",coppin-state,64,39,117,74.75,45.5
5,"Tue, Nov 21, 2017",bryant,83,54,146,76.4,47.2
6,"Fri, Nov 24, 2017",east-carolina,61,47,160,73.83333333333333,47.166666666666664
7,"Tue, Nov 28, 2017",florida-state,73,78,155,73.71428571428571,51.57142857142857
8,"Sun, Dec 3, 2017",minnesota 12,67,89,133,72.875,56.25
9,"Tue, Dec 5, 2017",michigan-state 3,52,62,123,70.55555555555556,56.888888888888886
10,"Thu, Dec 7, 2017",njit,73,64,132,70.8,57.6
11,"Sat, Dec 9, 2017",fairleigh-dickinson,92,54,170,72.72727272727273,57.27272727272727
12,"Tue, Dec 12, 2017",fordham,75,63,182,72.91666666666667,57.75
13,"Sat, Dec 16, 2017",seton-hall 15,71,65,188,72.76923076923077,58.30769230769231
14,"Fri, Dec 22, 2017",stony-brook,73,75,186,72.78571428571429,59.5
15,"Thu, Dec 28, 2017",hartford,58,60,184,71.8,59.53333333333333
16,"Wed, Jan 3, 2018",purdue 13,51,82,153,70.5,60.9375
17,"Fri, Jan 5, 2018",wisconsin,64,60,157,70.11764705882354,60.88235294117647
18,"Wed, Jan 10, 2018",michigan-state 4,72,76,153,70.22222222222223,61.72222222222222
19,"Sun, Jan 14, 2018",ohio-state,46,68,131,68.94736842105263,62.05263157894737
20,"Wed, Jan 17, 2018",iowa,80,64,147,69.5,62.15
21,"Sun, Jan 21, 2018",michigan 23,47,62,132,68.42857142857143,62.142857142857146
22,"Wed, Jan 24, 2018",nebraska,54,60,126,67.77272727272727,62.04545454545455
23,"Sat, Jan 27, 2018",penn-state,43,60,109,66.69565217391305,61.95652173913044
24,"Tue, Jan 30, 2018",illinois,60,91,78,66.41666666666667,63.166666666666664
25,"Sat, Feb 3, 2018",purdue 3,76,78,76,66.8,63.76
26,"Mon, Feb 5, 2018",indiana,43,65,54,65.88461538461539,63.80769230769231
27,"Sat, Feb 10, 2018",nebraska,55,67,42,65.48148148148148,63.925925925925924
28,"Tue, Feb 13, 2018",northwestern,67,58,51,65.53571428571429,63.714285714285715
29,"Sat, Feb 17, 2018",maryland,51,61,41,65.03448275862068,63.62068965517241
30,"Tue, Feb 20, 2018",ohio-state 16,52,79,14,64.6,64.13333333333334
31,"Sun, Feb 25, 2018",illinois,62,75,1,64.51612903225806,64.48387096774194
G,Date,opponent,Tm,Opp,1,64.51612903225806,64.48387096774194
32,"Wed, Feb 28, 2018",minnesota,65,54,12,64.53125,64.15625
33,"Thu, Mar 1, 2018",indiana,76,69,19,64.87878787878788,64.3030303030303
34,"Fri, Mar 2, 2018",purdue 8,75,82,12,65.17647058823529,64.82352941176471
