G,Date,Opponent,Tm,Opp,Point Differential,Points For,Points Against
1,"Fri, Nov 10, 2017",iowa-state,74,59,15,74.0,59.0
2,"Mon, Nov 13, 2017",wagner,99,55,59,86.5,57.0
3,"Thu, Nov 16, 2017",utah,59,77,41,77.33333333333333,63.666666666666664
4,"Mon, Nov 20, 2017",emporia-state,67,62,46,74.75,63.25
5,"Thu, Nov 23, 2017",long-beach-state,95,58,83,78.8,62.2
6,"Fri, Nov 24, 2017",st-johns-ny,90,82,91,80.66666666666667,65.5
7,"Sun, Nov 26, 2017",west-virginia 23,79,83,87,80.42857142857143,68.0
8,"Thu, Nov 30, 2017",central-florida,62,59,90,78.125,66.875
9,"Tue, Dec 5, 2017",miami-oh,70,51,109,77.22222222222223,65.11111111111111
10,"Sat, Dec 9, 2017",green-bay,100,77,132,79.5,66.3
11,"Sat, Dec 16, 2017",north-florida,85,51,166,80.0,64.9090909090909
12,"Tue, Dec 19, 2017",stephen-f-austin,82,81,167,80.16666666666667,66.25
13,"Sat, Dec 23, 2017",illinois,64,70,161,78.92307692307692,66.53846153846153
14,"Wed, Jan 3, 2018",south-carolina,79,68,172,78.92857142857143,66.64285714285714
15,"Sat, Jan 6, 2018",florida,75,77,170,78.66666666666667,67.33333333333333
16,"Wed, Jan 10, 2018",georgia,68,56,182,78.0,66.625
17,"Sat, Jan 13, 2018",arkansas,63,65,180,77.11764705882354,66.52941176470588
18,"Wed, Jan 17, 2018",tennessee 21,59,55,184,76.11111111111111,65.88888888888889
19,"Sat, Jan 20, 2018",texas-am,49,60,173,74.6842105263158,65.57894736842105
20,"Wed, Jan 24, 2018",auburn 19,73,91,155,74.6,66.85
21,"Sat, Jan 27, 2018",mississippi-state,62,74,143,74.0,67.19047619047619
22,"Wed, Jan 31, 2018",alabama,69,60,152,73.77272727272727,66.86363636363636
23,"Sat, Feb 3, 2018",kentucky 21,69,60,161,73.56521739130434,66.56521739130434
24,"Tue, Feb 6, 2018",mississippi,75,69,167,73.625,66.66666666666667
25,"Sat, Feb 10, 2018",mississippi-state,89,85,171,74.24,67.4
26,"Tue, Feb 13, 2018",texas-am 21,62,58,175,73.76923076923077,67.03846153846153
27,"Sat, Feb 17, 2018",louisiana-state,63,64,174,73.37037037037037,66.92592592592592
28,"Tue, Feb 20, 2018",mississippi,87,90,171,73.85714285714286,67.75
29,"Sat, Feb 24, 2018",kentucky,66,87,150,73.58620689655173,68.41379310344827
30,"Tue, Feb 27, 2018",vanderbilt,74,66,158,73.6,68.33333333333333
31,"Sat, Mar 3, 2018",arkansas,77,67,168,73.70967741935483,68.29032258064517
G,Date,opponent,Tm,Opp,168,73.70967741935483,68.29032258064517
32,"Thu, Mar 8, 2018",georgia,60,62,166,73.28125,68.09375
G,Date,opponent,Tm,Opp,166,73.28125,68.09375
33,"Fri, Mar 16, 2018",florida-state,54,67,153,72.6969696969697,68.06060606060606
